index,psnr_noisy,ssim_noisy,psnr_denoised,ssim_denoised
0125,26.049591802257844,0.9320759773254395,,
0126,25.081722899271846,0.8784176707267761,,
0127,23.09070250610345,0.8470726013183594,,
0128,22.83717501245638,0.8124747276306152,,
0129,18.942454786363026,0.7432312965393066,,
0130,23.42593443918919,0.864484965801239,,
0131,21.25824156772879,0.8120872974395752,,
0132,16.181905241421394,0.24098961055278778,,
0133,19.514103906074123,0.2655967175960541,,
0134,17.014200088788442,0.46637192368507385,,
0135,12.567710676490943,0.21320056915283203,,
0136,13.9614567354006,0.40695512294769287,,
0137,25.16163143963456,0.8786376118659973,,
0138,23.066499281303102,0.8652511239051819,,
0139,25.40783600247806,0.8701424598693848,,
0140,22.794237665971085,0.8680611252784729,,
0141,25.71938284381613,0.9204227328300476,,
0142,18.51637708445844,0.6112167239189148,,
0143,22.54330040166762,0.8451250195503235,,
0144,22.98182431162635,0.8936412334442139,,
0145,26.710518456179027,0.9416356086730957,,
0146,25.347820803062746,0.8849425315856934,,
0147,22.991783729963096,0.8498495221138,,
0148,23.928866751091512,0.8549279570579529,,
0149,17.95799954697224,0.7583319544792175,,
0150,19.97186543901032,0.690255343914032,,
0151,21.09225370419916,0.8083598613739014,,
0152,15.43491308718097,0.24465717375278473,,
0153,21.960658252069678,0.35240697860717773,,
0154,16.430140948700288,0.3816945552825928,,
0155,13.057898853838077,0.2697647213935852,,
0156,13.446962347254512,0.35896435379981995,,
0157,25.086441064465195,0.8860962986946106,,
0158,24.719149043595312,0.9130569100379944,,
0159,25.098960788831594,0.8537416458129883,,
0160,27.80464539409227,0.9126529097557068,,
0161,21.37435934959116,0.7757220268249512,,
0162,23.443858009513733,0.8767558932304382,,
0163,22.970432044327836,0.8634715676307678,,
0164,24.217412134543352,0.9054252505302429,,
0165,26.21392009309666,0.937640905380249,,
0166,25.336815025912564,0.8878689408302307,,
0167,22.940950979142805,0.8462901711463928,,
0168,26.3227660443312,0.9217660427093506,,
0169,18.217245585208744,0.7645434737205505,,
0170,21.674430678025317,0.7831246852874756,,
0171,19.20295848596361,0.6917675137519836,,
0172,13.94424593990568,0.13913734257221222,,
0173,19.666089312749982,0.37658771872520447,,
0174,16.07784584655767,0.3209954798221588,,
0175,13.031760236358465,0.21194197237491608,,
0176,14.77066561123799,0.21852107346057892,,
0177,25.51119473515364,0.9020819664001465,,
0178,27.02482335984145,0.9486598968505859,,
0179,24.728000291386948,0.8407707214355469,,
0180,19.27454904453779,0.667938232421875,,
0181,20.511727410157942,0.7547566294670105,,
0182,23.257796410816354,0.8766098618507385,,
0183,23.712397216717463,0.8928089737892151,,
0184,19.758904546773298,0.801130473613739,,
0185,26.12831792590444,0.924956738948822,,
0186,25.68911528330783,0.8994651436805725,,
0187,23.270516938010495,0.8574286103248596,,
0188,24.335932709002726,0.8821101188659668,,
0189,18.64266508057241,0.7640675902366638,,
0190,20.32385907448198,0.7305676937103271,,
0191,21.349378315202564,0.823711097240448,,
0192,14.416608312975772,0.198658749461174,,
0193,20.538593337308782,0.3276468813419342,,
0194,16.104578358392722,0.4172401428222656,,
0195,12.993427329322646,0.16396968066692352,,
0196,13.311750070595048,0.2608591616153717,,
0197,25.44418282391968,0.8990423083305359,,
0198,26.720209628883328,0.9474286437034607,,
0199,24.75407649090686,0.8563982844352722,,
0200,25.104843575415092,0.9260544776916504,,
0201,20.21242877755912,0.33638057112693787,,
0202,20.56901098596205,0.8024187684059143,,
0203,26.665450800400873,0.9312677383422852,,
0204,21.54718153228354,0.7342943549156189,,
0205,24.62722074009596,0.8879718780517578,,
0206,23.234300272415197,0.8469626307487488,,
0207,21.347588301669262,0.8713799118995667,,
0208,23.253108724866788,0.8258228898048401,,
0209,21.6373532919524,0.8405224680900574,,
0210,16.777576649592643,0.31883853673934937,,
0211,12.22215724690968,0.1437407284975052,,
0212,14.641548665619998,0.44185373187065125,,
0213,24.703729880957653,0.881009578704834,,
0214,26.535752202143605,0.943530797958374,,
0215,25.72619749354829,0.8822271227836609,,
0216,21.259080429555446,0.7885105609893799,,
0217,23.581759489688427,0.891789436340332,,
0218,19.727606678235134,0.35478612780570984,,
0219,12.714866416270059,0.19586455821990967,,
0220,22.26226451362902,0.7652613520622253,,
0221,23.80822340576539,0.862043559551239,,
0222,22.593769800939544,0.8134903907775879,,
0223,21.078642705353012,0.8668050765991211,,
0224,22.050551531362327,0.7778196930885315,,
0225,19.81252924491275,0.7482126355171204,,
0226,14.659251126591503,0.41392290592193604,,
0227,24.845443984063387,0.8829540610313416,,
0228,26.134359235897723,0.9378645420074463,,
0229,25.523626947499807,0.8777830004692078,,
0230,23.354458615065226,0.8535147309303284,,
0231,24.738574515854484,0.9206621050834656,,
0232,20.273334942848138,0.7995522618293762,,
0233,28.48831715704961,0.9574768543243408,,
0234,17.46328596180658,0.32406219840049744,,
0235,13.479797809731346,0.22877830266952515,,
0236,23.721616480977154,0.8665127754211426,,
0237,22.22553523059483,0.8016408085823059,,
0238,20.529292738173403,0.8665507435798645,,
0239,21.77275724289124,0.7622495293617249,,
0240,19.879472084078888,0.7603020668029785,,
0241,23.675909338163933,0.8433675765991211,,
0242,22.09381615795586,0.7915657162666321,,
0243,23.294225302247238,0.8260349631309509,,
0244,22.822890519983524,0.8647777438163757,,
0245,24.939442213272216,0.9289953708648682,,
0246,20.90357620400917,0.7966620922088623,,
0247,27.31345975186565,0.9505065083503723,,
0248,21.30227660004308,0.7096039652824402,,
0249,22.42585931276187,0.9362865090370178,,
0250,18.770776881360423,0.2570916712284088,,
0251,21.864014460930264,0.7540915012359619,,
0252,23.51709317533913,0.8525257110595703,,
0253,22.279415009477294,0.8148368000984192,,
0254,20.68429600553136,0.8687247633934021,,
0255,22.609706006463675,0.8156211376190186,,
0256,19.385031382426874,0.7356839776039124,,
0257,13.99121358007031,0.20244373381137848,,
0258,25.660746561170384,0.9066140055656433,,
0259,22.580576637065718,0.8123899102210999,,
0260,23.092892233556977,0.8144946098327637,,
0261,21.880596508347345,0.8162932395935059,,
0262,23.775276025854293,0.895893394947052,,
0263,19.769421329867917,0.8013880848884583,,
0264,26.920068603933302,0.9459012150764465,,
0265,23.98906421048066,0.9579656720161438,,
0266,12.836684762317471,0.21578055620193481,,
0267,23.087437952959583,0.8481925129890442,,
0268,20.53084997376899,0.7368853092193604,,
0269,20.391468665671763,0.8608885407447815,,
0270,22.460750904103964,0.8145561814308167,,
0271,19.45252980999918,0.7192938923835754,,
0272,24.055617745659454,0.8632996678352356,,
0273,22.37727252795686,0.8137758374214172,,
0274,24.013963224893473,0.8164274096488953,,
0275,23.15277741870036,0.864776611328125,,
0276,24.61294382041396,0.9072875380516052,,
0277,20.852631171619144,0.8236508369445801,,
0278,27.279220723635582,0.9495344161987305,,
0279,23.122427203112107,0.8085942268371582,,
0280,21.722598020744325,0.9288598895072937,,
0281,22.80050004071715,0.8186710476875305,,
0282,23.607850594248745,0.866055965423584,,
0283,17.199309143815665,0.540032148361206,,
0284,26.327320651126485,0.8889656066894531,,
0285,23.006461892525813,0.8540580868721008,,
0286,23.965051641631074,0.889632523059845,,
0287,18.84958541543343,0.7050300240516663,,
0288,25.859047361070218,0.9301888942718506,,
0289,24.46295081789122,0.8680527806282043,,
0290,20.09460623323795,0.7015154957771301,,
0291,22.238577902762767,0.878478467464447,,
0292,23.697202316675533,0.9565889239311218,,
0293,21.227788802208075,0.7735165953636169,,
0294,23.945839741665708,0.8461386561393738,,
0295,20.1715309566865,0.675319492816925,,
0296,19.152847477037888,0.7231717705726624,,
0297,19.874142811906005,0.7761511206626892,,
0298,19.93639455694718,0.8830220103263855,,
0299,22.840336919669294,0.7885723114013672,,
0300,20.312573437459545,0.8013741970062256,,
0301,20.060369679946742,0.7842473387718201,,
0302,21.461996806178846,0.9197782874107361,,
0303,19.799248329743268,0.8142995238304138,,
0304,18.216976259669938,0.5819042325019836,,
0305,11.332031584779958,0.0872688964009285,,
0306,20.10762197518713,0.7565627098083496,,
0307,11.860403622071466,0.09724531322717667,,
0308,12.445122267141047,0.23082752525806427,,
0309,11.946227342922777,0.13456587493419647,,
0310,12.917639601732482,0.15301711857318878,,
0311,11.832596407636347,0.1228581890463829,,
0312,11.923503135109,0.0954076275229454,,
0313,13.596456618328085,0.1810760647058487,,
0314,11.922123935387173,0.24463169276714325,,
0315,11.765565277167216,0.09832704067230225,,
